CustNo,RouteDate,Name,WD,SalesManTerritory,AgentID,RouteName,DistributorID,RouteCode,SalesOfficeID,StopNo
7K004040,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,1
7K004047,2025-12-01,PRINCESS AND I STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,2
7K004043,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,3
7K004051,2025-12-01,ALCANZADO STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,4
7K004088,2025-12-01,TADLE STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,5
7K004068,2025-12-01,C-5 Store,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,6
7K005970,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,7
7K004087,2025-12-01,REUGEN STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,8
7K005933,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,9
7K005932,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,10
7K002105,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,11
7K004097,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,12
7K004089,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,13
7K004101,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,14
7K005589,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,15
7K005499,2025-12-01,JANA STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,16
7K005590,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,17
7K005591,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,18
7K005592,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,19
7K005593,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,20
7K005594,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,21
7K005595,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,22
7K005182,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,23
7K005599,2025-12-01,Mark store,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,24
7K004840,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,25
7K004931,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,26
7K005602,2025-12-01,AliLING STORE & BAKERY,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,27
7K005604,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,28
7K005606,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,29
7K005607,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,30
7K005503,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,31
7K005405,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,32
7K004805,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,33
7K004795,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,34
7K004797,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,35
7K004798,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,36
7K004794,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,37
7K004799,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,38
7K005397,2025-12-01,ROLEX RICE TRADER,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,39
7K005396,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,40
7K004802,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,41
7K004803,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,42
7K004834,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,43
7K004835,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,44
7K005937,2025-12-01,Erlons Store,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,45
7K005974,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,46
7K005412,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,47
7K005495,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,48
7K004104,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,49
7K002783,2025-12-01,TAB'S STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,50
7K002468,2025-12-01,ROSETTE STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,51
7K002556,2025-12-01,Raphael Store,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,52
7K002788,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,53
7K002502,2025-12-01,BERNARD STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,54
7K002507,2025-12-01,TAPERE STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,55
7K002475,2025-12-01,KARLEX.STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,56
7K002525,2025-12-01,NOVAL STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,57
7K002872,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,58
7K002482,2025-12-01,BOYET STORE,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,59
7K002844,2025-12-01,No Trade Name,1,MVP-NAO1,MVP-NAO1,Prospect Route MVP-NAO1 2025-12-01,11619,MVP-NAO1_W49_D1,,60
7K004163,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,1
7K004164,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,2
7K003410,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,3
7K003408,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,4
7K004196,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,5
7K004199,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,6
7K004229,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,7
7K004224,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,8
7K004210,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,9
7K004219,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,10
7K003404,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,11
7K004203,2025-12-01,Mamugay store,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,12
7K003396,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,13
7K003398,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,14
7K003357,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,15
7K003399,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,16
7K003353,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,17
7K003352,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,18
7K003401,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,19
7K003402,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,20
7K004245,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,21
7K003364,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,22
7K003362,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,23
7K004363,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,24
7K003041,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,25
7K003139,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,26
7K006566,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,27
7K006565,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,28
7K003030,2025-12-01,Penaso sari.sari store,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,29
7K002605,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,30
7K006563,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,31
7K006562,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,32
7K006649,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,33
7K004670,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,34
7K004679,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,35
7K004391,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,36
7K004406,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,37
7K004424,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,38
7K004538,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,39
7K004539,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,40
7K004541,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,41
7K004542,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,42
7K004544,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,43
7K004545,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,44
7K004548,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,45
7K004549,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,46
7K004550,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,47
7K004551,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,48
7K004552,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,49
7K004553,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,50
7K004554,2025-12-01,Ticon.store,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,51
7K004555,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,52
7K004559,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,53
7K004562,2025-12-01,Bantasan store,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,54
7K004556,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,55
7K004596,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,56
7K004656,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,57
7K004584,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,58
7K006510,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,59
7K002611,2025-12-01,No Trade Name,1,MVP-NAO2,MVP-NAO2,Prospect Route MVP-NAO2 2025-12-01,11619,MVP-NAO2_W49_D1,,60
7K004217,2025-12-01,Rap rap your friendly Nieghborhood sari.sari store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,1
7K004207,2025-12-01,MINDA STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,2
7K004202,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,3
7K002933,2025-12-01,3M STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,4
7K002930,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,5
7K003390,2025-12-01,AN-AN STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,6
7K003388,2025-12-01,JOY STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,7
7K003387,2025-12-01,ALMIRA STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,8
7K003383,2025-12-01,KOURTNEY SHAI'S HOMEMADE DELICACIES,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,9
7K003365,2025-12-01,MARJORIE STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,10
7K003344,2025-12-01,3 BROTHERS STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,11
7K003343,2025-12-01,JOEBELYN STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,12
7K003339,2025-12-01,NENENG STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,13
7K003321,2025-12-01,DOUBLE A STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,14
7K004234,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,15
7K004236,2025-12-01,J&B MINI STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,16
7K004239,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,17
7K004787,2025-12-01,CHIKOY & YUNA MINI MART,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,18
7K004786,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,19
7K004138,2025-12-01,ROVICK STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,20
7K004240,2025-12-01,Diding store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,21
7K004136,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,22
7K004789,2025-12-01,NENENG PASTIL,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,23
7K004791,2025-12-01,3 sister store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,24
7K004230,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,25
7K004225,2025-12-01,BBC STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,26
7K004218,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,27
7K004142,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,28
7K002459,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,29
7K004139,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,30
7K002794,2025-12-01,No Trade Name,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,31
7K002771,2025-12-01,TADASHI STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,32
7K005153,2025-12-01,SHERRY STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,33
7K004916,2025-12-01,PARTOZA STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,34
7K004918,2025-12-01,BING BING STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,35
7K004929,2025-12-01,Gigi store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,36
7K005024,2025-12-01,Magatao store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,37
7K004907,2025-12-01,W And A store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,38
7K005020,2025-12-01,Aquino store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,39
7K004936,2025-12-01,Oddette store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,40
7K005169,2025-12-01,Adril store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,41
7K005155,2025-12-01,Cooling station,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,42
7K004825,2025-12-01,Mercury drug store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,43
7K005179,2025-12-01,LKJ EATERY,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,44
7K005043,2025-12-01,Marilou store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,45
7K005049,2025-12-01,Dabawenyo Souvenirs and Delectable Delicacy,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,46
7K005047,2025-12-01,RONNEL STORE,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,47
7K005068,2025-12-01,Miranda store,1,MVP-NAO3,MVP-NAO3,Prospect Route MVP-NAO3 2025-12-01,11619,MVP-NAO3_W49_D1,,48
