DistributorID,AgentID,CustNo,RouteDate,StopNo,Name,WD,SalesManTerritory,latitude,longitude,dayno,distancetonextstore
11814,SK-DP4,7K014123,2025-11-04,59,7K014123,2,SK-DP4,6.08554333,125.1314833,2,0.661
11814,SK-DP4,7K012704,2025-11-04,60,7K012704,2,SK-DP4,6.08939833,125.136035,2,0.0
11814,SK-DP4,7K016363,2025-11-05,1,7K016363,3,SK-DP4,6.08937,125.1493567,3,0.047
11814,SK-DP4,7K016405,2025-11-05,2,7K016405,3,SK-DP4,6.08909,125.1490367,3,0.004
11814,SK-DP4,7K016358,2025-11-05,3,7K016358,3,SK-DP4,6.08908167,125.149005,3,0.007
11814,SK-DP4,7K016354,2025-11-05,4,7K016354,3,SK-DP4,6.0891,125.1489433,3,0.032
11814,SK-DP4,7K016272,2025-11-05,5,7K016272,3,SK-DP4,6.08884167,125.1490683,3,0.021
11814,SK-DP4,7K016406,2025-11-05,6,7K016406,3,SK-DP4,6.08886833,125.1492583,3,0.005
11814,SK-DP4,7K016359,2025-11-05,7,7K016359,3,SK-DP4,6.08882167,125.1492683,3,0.057
11814,SK-DP4,7K016269,2025-11-05,8,7K016269,3,SK-DP4,6.08848,125.1488783,3,0.024
11814,SK-DP4,7K016268,2025-11-05,9,7K016268,3,SK-DP4,6.088535,125.148665,3,0.011
11814,SK-DP4,7K016267,2025-11-05,10,7K016267,3,SK-DP4,6.08854667,125.1485667,3,0.023
11814,SK-DP4,7K016266,2025-11-05,11,7K016266,3,SK-DP4,6.08850333,125.148365,3,0.043
11814,SK-DP4,7K016270,2025-11-05,12,7K016270,3,SK-DP4,6.08822833,125.1486367,3,0.03
11814,SK-DP4,7K016402,2025-11-05,13,7K016402,3,SK-DP4,6.08804833,125.148835,3,0.138
11814,SK-DP4,7K016362,2025-11-05,14,7K016362,3,SK-DP4,6.08880333,125.1498217,3,0.046
11814,SK-DP4,7K016259,2025-11-05,15,7K016259,3,SK-DP4,6.08909167,125.15012,3,0.019
11814,SK-DP4,7K016260,2025-11-05,16,7K016260,3,SK-DP4,6.08925667,125.1500617,3,0.017
11814,SK-DP4,7K016407,2025-11-05,17,7K016407,3,SK-DP4,6.089265,125.1499117,3,0.062
11814,SK-DP4,7K016257,2025-11-05,18,7K016257,3,SK-DP4,6.08893167,125.1503583,3,0.025
11814,SK-DP4,7K016271,2025-11-05,19,7K016271,3,SK-DP4,6.08890833,125.1505833,3,0.027
11814,SK-DP4,7K016409,2025-11-05,20,7K016409,3,SK-DP4,6.088905,125.15083,3,0.011
11814,SK-DP4,7K016256,2025-11-05,21,7K016256,3,SK-DP4,6.08892167,125.1509317,3,0.016
11814,SK-DP4,7K013557,2025-11-05,22,7K013557,3,SK-DP4,6.08901833,125.1510383,3,0.016
11814,SK-DP4,7K013553,2025-11-05,23,7K013553,3,SK-DP4,6.08889833,125.1511167,3,0.013
11814,SK-DP4,7K013550,2025-11-05,24,7K013550,3,SK-DP4,6.08883167,125.1512083,3,0.025
11814,SK-DP4,7K013548,2025-11-05,25,7K013548,3,SK-DP4,6.08890667,125.1514217,3,0.046
11814,SK-DP4,7K013195,2025-11-05,26,7K013195,3,SK-DP4,6.088855,125.15183,3,0.004
11814,SK-DP4,7K013194,2025-11-05,27,7K013194,3,SK-DP4,6.08882833,125.15186,3,0.006
11814,SK-DP4,7K013178,2025-11-05,28,7K013178,3,SK-DP4,6.08877167,125.1518583,3,0.02
11814,SK-DP4,7K013193,2025-11-05,29,7K013193,3,SK-DP4,6.08887667,125.152005,3,0.023
11814,SK-DP4,7K013541,2025-11-05,30,7K013541,3,SK-DP4,6.08902833,125.1521433,3,0.033
11814,SK-DP4,7K013181,2025-11-05,31,7K013181,3,SK-DP4,6.08891333,125.15242,3,0.013
11814,SK-DP4,7K013188,2025-11-05,32,7K013188,3,SK-DP4,6.088965,125.1525217,3,0.022
11814,SK-DP4,7K013189,2025-11-05,33,7K013189,3,SK-DP4,6.08915833,125.15257,3,0.011
11814,SK-DP4,7K013190,2025-11-05,34,7K013190,3,SK-DP4,6.08925167,125.1525933,3,0.02
11814,SK-DP4,7K013191,2025-11-05,35,7K013191,3,SK-DP4,6.08921167,125.1527717,3,0.089
11814,SK-DP4,7K013183,2025-11-05,36,7K013183,3,SK-DP4,6.08848167,125.1531033,3,0.016
11814,SK-DP4,7K013187,2025-11-05,37,7K013187,3,SK-DP4,6.08834833,125.1531617,3,0.024
11814,SK-DP4,7K013540,2025-11-05,38,7K013540,3,SK-DP4,6.088315,125.1529467,3,0.043
11814,SK-DP4,7K013186,2025-11-05,39,7K013186,3,SK-DP4,6.08813833,125.1532967,3,0.106
11814,SK-DP4,7K013536,2025-11-05,40,7K013536,3,SK-DP4,6.08823333,125.1523433,3,0.011
11814,SK-DP4,7K013535,2025-11-05,41,7K013535,3,SK-DP4,6.08824333,125.152245,3,0.011
11814,SK-DP4,7K013533,2025-11-05,42,7K013533,3,SK-DP4,6.088145,125.1522417,3,0.038
11814,SK-DP4,7K013198,2025-11-05,43,7K013198,3,SK-DP4,6.08828833,125.1519333,3,0.006
11814,SK-DP4,7K013199,2025-11-05,44,7K013199,3,SK-DP4,6.088245,125.151905,3,0.004
11814,SK-DP4,7K013175,2025-11-05,45,7K013175,3,SK-DP4,6.08821833,125.1518767,3,0.016
11814,SK-DP4,7K013197,2025-11-05,46,7K013197,3,SK-DP4,6.08833833,125.15195,3,0.015
11814,SK-DP4,7K013176,2025-11-05,47,7K013176,3,SK-DP4,6.08838833,125.151825,3,0.014
11814,SK-DP4,7K013177,2025-11-05,48,7K013177,3,SK-DP4,6.088515,125.15181,3,0.013
11814,SK-DP4,7K013196,2025-11-05,49,7K013196,3,SK-DP4,6.08856,125.15192,3,0.071
11814,SK-DP4,7K013562,2025-11-05,50,7K013562,3,SK-DP4,6.088515,125.15128,3,0.016
11814,SK-DP4,7K013566,2025-11-05,51,7K013566,3,SK-DP4,6.088375,125.15128,3,0.099
11814,SK-DP4,7K013505,2025-11-05,52,7K013505,3,SK-DP4,6.08783667,125.151995,3,0.012
11814,SK-DP4,7K013530,2025-11-05,53,7K013530,3,SK-DP4,6.08773667,125.1519633,3,0.019
11814,SK-DP4,7K013173,2025-11-05,54,7K013173,3,SK-DP4,6.08756667,125.1519983,3,0.017
11814,SK-DP4,7K013172,2025-11-05,55,7K013172,3,SK-DP4,6.08743,125.151925,3,0.005
11814,SK-DP4,7K013171,2025-11-05,56,7K013171,3,SK-DP4,6.087415,125.151965,3,0.005
11814,SK-DP4,7K013170,2025-11-05,57,7K013170,3,SK-DP4,6.08737833,125.1519467,3,0.01
11814,SK-DP4,7K013531,2025-11-05,58,7K013531,3,SK-DP4,6.08732167,125.152015,3,0.223
11814,SK-DP4,7K013542,2025-11-05,59,7K013542,3,SK-DP4,6.08931833,125.1518017,3,0.149
11814,SK-DP4,7K016262,2025-11-05,60,7K016262,3,SK-DP4,6.089465,125.1504617,3,0.0
11814,SK-DP4,7K010617,2025-11-06,1,7K010617,4,SK-DP4,6.072015,125.1472067,4,0.039
11814,SK-DP4,7K010625,2025-11-06,2,7K010625,4,SK-DP4,6.07209333,125.1475517,4,0.034
11814,SK-DP4,7K010614,2025-11-06,3,7K010614,4,SK-DP4,6.07235333,125.147705,4,0.048
11814,SK-DP4,7K010613,2025-11-06,4,7K010613,4,SK-DP4,6.07221333,125.1481133,4,0.032
11814,SK-DP4,7K010610,2025-11-06,5,7K010610,4,SK-DP4,6.07193833,125.14804,4,0.011
11814,SK-DP4,7K010627,2025-11-06,6,7K010627,4,SK-DP4,6.07186333,125.1481083,4,0.004
11814,SK-DP4,7K010628,2025-11-06,7,7K010628,4,SK-DP4,6.07182667,125.148125,4,0.032
11814,SK-DP4,7K010434,2025-11-06,8,7K010434,4,SK-DP4,6.07167167,125.14837,4,0.061
11814,SK-DP4,7K010051,2025-11-06,9,7K010051,4,SK-DP4,6.07114167,125.1485233,4,0.008
11814,SK-DP4,7K010421,2025-11-06,10,7K010421,4,SK-DP4,6.07106833,125.1485267,4,0.012
11814,SK-DP4,7K010418,2025-11-06,11,7K010418,4,SK-DP4,6.07112167,125.14843,4,0.053
11814,SK-DP4,7K010049,2025-11-06,12,7K010049,4,SK-DP4,6.071075,125.14891,4,0.003
11814,SK-DP4,7K010422,2025-11-06,13,7K010422,4,SK-DP4,6.07104667,125.1489183,4,0.015
11814,SK-DP4,7K010048,2025-11-06,14,7K010048,4,SK-DP4,6.07107833,125.1490517,4,0.035
11814,SK-DP4,7K010629,2025-11-06,15,7K010629,4,SK-DP4,6.071375,125.14896,4,0.069
11814,SK-DP4,7K010047,2025-11-06,16,7K010047,4,SK-DP4,6.07107333,125.1495033,4,0.034
11814,SK-DP4,7K010046,2025-11-06,17,7K010046,4,SK-DP4,6.07083167,125.1496883,4,0.014
11814,SK-DP4,7K010428,2025-11-06,18,7K010428,4,SK-DP4,6.07073833,125.1497667,4,0.027
11814,SK-DP4,7K010430,2025-11-06,19,7K010430,4,SK-DP4,6.0705,125.1497067,4,0.033
11814,SK-DP4,7K010424,2025-11-06,20,7K010424,4,SK-DP4,6.07069667,125.1494867,4,0.011
11814,SK-DP4,7K010425,2025-11-06,21,7K010425,4,SK-DP4,6.07070333,125.1493883,4,0.051
11814,SK-DP4,7K010042,2025-11-06,22,7K010042,4,SK-DP4,6.07024333,125.14941,4,0.012
11814,SK-DP4,7K010043,2025-11-06,23,7K010043,4,SK-DP4,6.07021,125.149515,4,0.016
11814,SK-DP4,7K010044,2025-11-06,24,7K010044,4,SK-DP4,6.070195,125.149655,4,0.057
11814,SK-DP4,7K010423,2025-11-06,25,7K010423,4,SK-DP4,6.07016,125.1491433,4,0.06
11814,SK-DP4,7K010038,2025-11-06,26,7K010038,4,SK-DP4,6.07025167,125.148605,4,0.028
11814,SK-DP4,7K010417,2025-11-06,27,7K010417,4,SK-DP4,6.07049333,125.1485383,4,0.041
11814,SK-DP4,7K010416,2025-11-06,28,7K010416,4,SK-DP4,6.07045,125.1481733,4,0.032
11814,SK-DP4,7K010036,2025-11-06,29,7K010036,4,SK-DP4,6.07028833,125.1479317,4,0.004
11814,SK-DP4,7K010415,2025-11-06,30,7K010415,4,SK-DP4,6.070255,125.1479383,4,0.092
11814,SK-DP4,7K010414,2025-11-06,31,7K010414,4,SK-DP4,6.070985,125.147545,4,0.017
11814,SK-DP4,7K010413,2025-11-06,32,7K010413,4,SK-DP4,6.071135,125.147525,4,0.004
11814,SK-DP4,7K010053,2025-11-06,33,7K010053,4,SK-DP4,6.07114667,125.14756,4,0.013
11814,SK-DP4,7K010052,2025-11-06,34,7K010052,4,SK-DP4,6.07113167,125.147675,4,0.029
11814,SK-DP4,7K010054,2025-11-06,35,7K010054,4,SK-DP4,6.07120333,125.14742,4,0.01
11814,SK-DP4,7K010435,2025-11-06,36,7K010435,4,SK-DP4,6.07129,125.1474117,4,0.028
11814,SK-DP4,7K010412,2025-11-06,37,7K010412,4,SK-DP4,6.07108833,125.1472583,4,0.034
11814,SK-DP4,7K010055,2025-11-06,38,7K010055,4,SK-DP4,6.07123833,125.1469883,4,0.04
11814,SK-DP4,7K010620,2025-11-06,39,7K010620,4,SK-DP4,6.07152667,125.1472067,4,0.014
11814,SK-DP4,7K010619,2025-11-06,40,7K010619,4,SK-DP4,6.07164833,125.147225,4,0.035
11814,SK-DP4,7K010621,2025-11-06,41,7K010621,4,SK-DP4,6.07166,125.1475383,4,0.113
11814,SK-DP4,7K010411,2025-11-06,42,7K010411,4,SK-DP4,6.07084833,125.1469167,4,0.05
11814,SK-DP4,7K010034,2025-11-06,43,7K010034,4,SK-DP4,6.07041,125.1470167,4,0.19
11814,SK-DP4,7K013859,2025-11-06,44,7K013859,4,SK-DP4,6.06881333,125.147625,4,0.017
11814,SK-DP4,7K013858,2025-11-06,45,7K013858,4,SK-DP4,6.06869167,125.147725,4,0.019
11814,SK-DP4,7K013857,2025-11-06,46,7K013857,4,SK-DP4,6.068635,125.1478883,4,0.018
11814,SK-DP4,7K013856,2025-11-06,47,7K013856,4,SK-DP4,6.06848333,125.1479533,4,0.005
11814,SK-DP4,7K013855,2025-11-06,48,7K013855,4,SK-DP4,6.068445,125.1479683,4,0.016
11814,SK-DP4,7K013854,2025-11-06,49,7K013854,4,SK-DP4,6.06830167,125.1479633,4,0.012
11814,SK-DP4,7K013853,2025-11-06,50,7K013853,4,SK-DP4,6.06827833,125.148065,4,0.017
11814,SK-DP4,7K013852,2025-11-06,51,7K013852,4,SK-DP4,6.06830333,125.148215,4,0.034
11814,SK-DP4,7K013851,2025-11-06,52,7K013851,4,SK-DP4,6.068605,125.1481717,4,0.034
11814,SK-DP4,7K013848,2025-11-06,53,7K013848,4,SK-DP4,6.06863833,125.1484783,4,0.016
11814,SK-DP4,7K013850,2025-11-06,54,7K013850,4,SK-DP4,6.06878,125.1484667,4,0.006
11814,SK-DP4,7K013847,2025-11-06,55,7K013847,4,SK-DP4,6.068825,125.148495,4,0.027
11814,SK-DP4,7K013845,2025-11-06,56,7K013845,4,SK-DP4,6.06873667,125.1487183,4,0.005
11814,SK-DP4,7K013846,2025-11-06,57,7K013846,4,SK-DP4,6.06877833,125.1487383,4,0.031
11814,SK-DP4,7K013844,2025-11-06,58,7K013844,4,SK-DP4,6.06850667,125.1488,4,0.023
11814,SK-DP4,7K013843,2025-11-06,59,7K013843,4,SK-DP4,6.06831333,125.1487217,4,0.029
11814,SK-DP4,7K013849,2025-11-06,60,7K013849,4,SK-DP4,6.06843833,125.1484917,4,0.0
11814,SK-DP4,7K015973,2025-11-07,1,7K015973,5,SK-DP4,6.084055,125.1209283,5,0.028
11814,SK-DP4,7K015971,2025-11-07,2,7K015971,5,SK-DP4,6.083955,125.12116,5,0.014
11814,SK-DP4,7K016001,2025-11-07,3,7K016001,5,SK-DP4,6.08407333,125.1211883,5,0.021
11814,SK-DP4,7K015964,2025-11-07,4,7K015964,5,SK-DP4,6.084175,125.1213433,5,0.042
11814,SK-DP4,7K015965,2025-11-07,5,7K015965,5,SK-DP4,6.083915,125.1216233,5,0.039
11814,SK-DP4,7K015967,2025-11-07,6,7K015967,5,SK-DP4,6.08368667,125.1218917,5,0.048
11814,SK-DP4,7K015999,2025-11-07,7,7K015999,5,SK-DP4,6.08326667,125.1217967,5,0.072
11814,SK-DP4,7K015970,2025-11-07,8,7K015970,5,SK-DP4,6.08338167,125.12116,5,0.039
11814,SK-DP4,7K015974,2025-11-07,9,7K015974,5,SK-DP4,6.083035,125.1211217,5,0.033
11814,SK-DP4,7K015975,2025-11-07,10,7K015975,5,SK-DP4,6.08289833,125.1208533,5,0.027
11814,SK-DP4,7K015972,2025-11-07,11,7K015972,5,SK-DP4,6.08312667,125.1207783,5,0.061
11814,SK-DP4,7K016002,2025-11-07,12,7K016002,5,SK-DP4,6.08366167,125.120885,5,0.032
11814,SK-DP4,7K016000,2025-11-07,13,7K016000,5,SK-DP4,6.08379667,125.1211417,5,0.107
11814,SK-DP4,7K015966,2025-11-07,14,7K015966,5,SK-DP4,6.08448667,125.1218133,5,0.072
11814,SK-DP4,7K015963,2025-11-07,15,7K015963,5,SK-DP4,6.08509833,125.1215983,5,0.055
11814,SK-DP4,7K015992,2025-11-07,16,7K015992,5,SK-DP4,6.08557667,125.121465,5,0.025
11814,SK-DP4,7K015961,2025-11-07,17,7K015961,5,SK-DP4,6.08564,125.1216817,5,0.069
11814,SK-DP4,7K015959,2025-11-07,18,7K015959,5,SK-DP4,6.08559333,125.121055,5,0.128
11814,SK-DP4,7K015957,2025-11-07,19,7K015957,5,SK-DP4,6.08635667,125.121925,5,0.152
11814,SK-DP4,7K013693,2025-11-07,20,7K013693,5,SK-DP4,6.08718667,125.1230117,5,0.127
11814,SK-DP4,7K013614,2025-11-07,21,7K013614,5,SK-DP4,6.08725833,125.1241583,5,0.081
11814,SK-DP4,7K013210,2025-11-07,22,7K013210,5,SK-DP4,6.08690167,125.1247967,5,0.078
11814,SK-DP4,7K013211,2025-11-07,23,7K013211,5,SK-DP4,6.08642167,125.124285,5,0.084
11814,SK-DP4,7K013212,2025-11-07,24,7K013212,5,SK-DP4,6.08581667,125.1247433,5,0.006
11814,SK-DP4,7K013208,2025-11-07,25,7K013208,5,SK-DP4,6.08576333,125.1247517,5,0.007
11814,SK-DP4,7K013216,2025-11-07,26,7K013216,5,SK-DP4,6.08572333,125.1246983,5,0.031
11814,SK-DP4,7K013326,2025-11-07,27,7K013326,5,SK-DP4,6.08545167,125.124745,5,0.036
11814,SK-DP4,7K013592,2025-11-07,28,7K013592,5,SK-DP4,6.08513333,125.1248083,5,0.01
11814,SK-DP4,7K013336,2025-11-07,29,7K013336,5,SK-DP4,6.08504833,125.1247767,5,0.033
11814,SK-DP4,7K013617,2025-11-07,30,7K013617,5,SK-DP4,6.08477833,125.1249083,5,0.009
11814,SK-DP4,7K013695,2025-11-07,31,7K013695,5,SK-DP4,6.08471333,125.1249567,5,0.032
11814,SK-DP4,7K013618,2025-11-07,32,7K013618,5,SK-DP4,6.084485,125.1247767,5,0.058
11814,SK-DP4,7K013697,2025-11-07,33,7K013697,5,SK-DP4,6.08396667,125.1246883,5,0.012
11814,SK-DP4,7K013619,2025-11-07,34,7K013619,5,SK-DP4,6.08387,125.12473,5,0.125
11814,SK-DP4,7K013600,2025-11-07,35,7K013600,5,SK-DP4,6.08380833,125.1258583,5,0.021
11814,SK-DP4,7K013601,2025-11-07,36,7K013601,5,SK-DP4,6.08376833,125.1260417,5,0.039
11814,SK-DP4,7K013599,2025-11-07,37,7K013599,5,SK-DP4,6.08394833,125.1263483,5,0.03
11814,SK-DP4,7K013678,2025-11-07,38,7K013678,5,SK-DP4,6.0842,125.1264517,5,0.008
11814,SK-DP4,7K013622,2025-11-07,39,7K013622,5,SK-DP4,6.08427,125.1264783,5,0.02
11814,SK-DP4,7K013701,2025-11-07,40,7K013701,5,SK-DP4,6.08444667,125.1264533,5,0.011
11814,SK-DP4,7K013677,2025-11-07,41,7K013677,5,SK-DP4,6.08453667,125.1264083,5,0.038
